"ID","MWS","Group","Database","Layer","Name","Provider","Level","Geocode","Type","Discription","Download","geojson","Year","Title","Abstract","Data.Type","Keywords","Geographic.Extent","Scale","Temporal.Coverage","Publication.Date","Version","Data.Provider","Contact.Name","Email.Address","Phone.Number","Address","Data.Source","Accuracy","Limitations","Resolution","Coordinate.System","Datum","Vertical.Datum","Access.Constraints","Use.Constraints","Data.Format","File.Size","Download.Link","Process.Steps","Metadata.Creator","Metadata.Date","Metadata.Standard","Related.Publications","Supplementary.Info"
117,"MWS-068","Product","Map","Soil map",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_12/12_AgroEcoMap_003.jpg",NA,"Soil map","","Image","Soil, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
118,"MWS-068","Product","Map","Argo-ecological zone map",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_13/13_RainFallMap_003.jpg",NA,"Argo-ecological zone map","","Image","Argo-ecological zones, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
119,"MWS-068","Product","Map","Rainfall map",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_14/14_ErosionMap_003.jpg",NA,"Rainfall map","","Image","Rainfall, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
120,"MWS-068","Product","Map","Soil erosion hazard map.",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_16/Tmax/15_TmaxMap_003.jpg",NA,"Soil erosion hazard map.","","Image","Soil erosion, Hazard, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
121,"MWS-068","Product","Map","Temperature map",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_16/Tmin/16_TminMap_003.jpg",NA,"Temperature map","","Image","Temperature, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
122,"MWS-068","Product","Map","Evaporation map",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_17/17_EvpMap_003.jpg",NA,"Evaporation map","","Image","Evaporation, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
123,"MWS-068","Product","Map","Population density map",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_18/18_PopDenMap_003.jpg",NA,"Population density map","","Image","Population density, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
124,"MWS-068","Product","Map","Travel map /Archaeology site map",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_19/19_TouristMap_003.jpg",NA,"Travel map /Archaeology site map","","Image","Travel, Archaeological site, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
125,"MWS-068","Product","Map","Landslide hazard map",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_20/20_LandSlideMap_003.jpg",NA,"Landslide hazard map","","Image","Landslides, Hazard, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
126,"MWS-068","Product","Map","Water quality map",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_20/20_LandSlideMap_003.jpg",NA,"Landslide hazard map","","Image","Landslides, Hazard, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
127,"MWS-068","Product","Map","Proposal – Soil and water conservation – Soil erosion hazard",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_20/20_LandSlideMap_003.jpg",NA,"Landslide hazard map","","Image","Landslides, Hazard, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
128,"MWS-068","Product","Map","Proposal – Soil and water conservation – Landslides",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_20/20_LandSlideMap_003.jpg",NA,"Landslide hazard map","","Image","Landslides, Hazard, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
129,"MWS-068","Product","Map","Proposal – Minor tanks restoration",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_20/20_LandSlideMap_003.jpg",NA,"Landslide hazard map","","Image","Landslides, Hazard, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
130,"MWS-068","Product","Map","Proposal - Water resource management- Domestic water supply and water source protection ",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_20/20_LandSlideMap_003.jpg",NA,"Landslide hazard map","","Image","Landslides, Hazard, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
131,"MWS-068","Product","Map","Proposal - Water resource management - Minor irrigation",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_20/20_LandSlideMap_003.jpg",NA,"Landslide hazard map","","Image","Landslides, Hazard, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
132,"MWS-068","Product","Map","Proposal - Water quality improvement",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_20/20_LandSlideMap_003.jpg",NA,"Landslide hazard map","","Image","Landslides, Hazard, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
133,"MWS-068","Product","Map","Proposal - Stream reservation",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Derive/Map/map_20/20_LandSlideMap_003.jpg",NA,"Landslide hazard map","","Image","Landslides, Hazard, Maps","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
134,"MWS-068","Product","Report","Watershed managment plan",NA,"IWMI-IWWRMP","Derive","No","Text",NA,"google drive","",NA,"Watershed managment plan","","Text","Watershed management","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"Word Document",NA,NA,NA,NA,NA,NA,NA,NA
135,"MWS-068","Product","Annex","Map atlas",NA,"IWMI-IWWRMP","Derive","No","Text",NA,"google drive","",NA,"Map atlas","","Text","Map atlas","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"Word Document",NA,NA,NA,NA,NA,NA,NA,NA
136,"MWS-068","Product","Annex","annex2",NA,"IWMI-IWWRMP","Derive","No","Text",NA,"google drive","",NA,"annex2","","Text","annex","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"Word Document",NA,NA,NA,NA,NA,NA,NA,NA
137,"MWS-068","Product","Annex","annex3",NA,"IWMI-IWWRMP","Derive","No","Text",NA,"google drive","",NA,"annex3","","Text","annex","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"Word Document",NA,NA,NA,NA,NA,NA,NA,NA
138,"MWS-068","Product","Annex","GCP committee ",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/EXD/Admin/Pathahewaheta_name_lists.xlsx",NA,"GCP committee ","","Text","GCP committees","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"Excel ",NA,NA,NA,NA,NA,NA,NA,NA
139,"MWS-068","Product","Statistic","List of GND",NA,"IWMI-IWWRMP","Derive","No","Text",NA,"",".csv",NA,"List of GND","","Text","GNDs","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
140,"MWS-068","Product","Statistic","Land Cover Statistic",NA,"IWMI-IWWRMP","Derive","No","Text",NA,"",".csv",NA,"Land Cover Statistic","","Text","Land Cover Statistics","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
141,"MWS-068","Product","Statistic","Forest Cover Statistic",NA,"IWMI-IWWRMP","Derive","No","Text",NA,"",".csv",NA,"Forest Cover Statistic","","Text","Forest Cover Statistics","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
142,"MWS-068","Product","Statistic","Climate statistic",NA,"IWMI-IWWRMP","Derive","No","Text",NA,"",".csv",NA,"Climate statistic","","Text","Climate statistics","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
143,"MWS-068","Product","Photo","Photo",NA,"IWMI-IWWRMP","Derive","No","Image",NA,"google drive","",NA,"Photos","","Image","Photos","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"JPG",NA,NA,NA,NA,NA,NA,NA,NA
144,"UMW","Administration","Organization","List of stakeholders",NA,"","","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/EXD/Admin/UMW_Stakeholder_List.xlsx",NA,"","","","Stakeholders","","",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA
145,"MWS-068","Proposal","Soil and Water Conservation","Key activities proposed for soil and water conservation in MWS",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_1.csv",NA,"Key activities proposed for soil and water conservation in MWS","Dataset represents Key activities proposed for soil and water conservation in MWS","Text","Key activities","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
146,"MWS-068","Proposal","Soil and Water Conservation","Details of Reported landslides in MWS",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_2.csv",NA,"Details of Reported landslides in MWS","Dataset represents NDVI scale values for the Upper Mahaweli Watershed","Text","Landslides, Sri Lanka","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
147,"MWS-068","Proposal","Minor Tanks Restoration","Details of minor tanks available in MWS",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_3.csv",NA,"Details of minor tanks available in MWS","Dataset represents Details of minor tanks available in MWS","Text","Minor tanks, Sri Lanka","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
148,"MWS-068","Proposal","Minor Tanks Restoration","Salient details of tanks in MWS",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_4.csv",NA,"Salient details of tanks in MWS","Dataset represents Salient details of tanks in MWS","Text","Minor tanks, Sri Lanka","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
149,"MWS-068","Proposal","Minor Tanks Restoration","Provisional cost estimate of Hanthana Wewa restoration",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_5.csv",NA,"Provisional cost estimate of Hanthana Wewa restoration","Dataset represents Provisional cost estimate of Hanthana Wewa restoration","Text","Cost estimations, Tanks, Hanthana weva","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
150,"MWS-068","Proposal","Minor Tanks Restoration","Provisional cost estimate of TSHDA tank rehabilitation",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_6.csv",NA,"Provisional cost estimate of TSHDA tank rehabilitation","Dataset represents Provisional cost estimate of TSHDA tank rehabilitation","Text","Cost estimations, Tanks, TSHDA tank","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
151,"MWS-068","Proposal","Minor Tanks Restoration","Implementation schedule of Hanthana Wewa restoration",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_7.csv",NA,"Implementation schedule of Hanthana Wewa restoration","Dataset represents Implementation schedule of Hanthana Wewa restoration","Text","Implementation, Time frame","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
152,"MWS-068","Proposal","Minor Tanks Restoration","Implementation schedule of TSHDA Tank",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_8.csv",NA,"Implementation schedule of TSHDA Tank","Dataset represents Implementation schedule of TSHDA Tank","Text","Implementation, Time frame","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
153,"MWS-068","Proposal","Water Resource Management","Numbers of proposals related to water source protection",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_9.csv",NA,"Numbers of proposals related to water source protection","Dataset represents Numbers of proposals related to water source protection","Text","Water source protection","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
154,"MWS-068","Proposal","Water Resource Management","Domestic water supply proposals",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_10.csv",NA,"Domestic water supply proposals","Dataset represents Domestic water supply proposals","Text","Domestic water supply","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
155,"MWS-068","Proposal","Water Resource Management","Irrigation related proposals",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_11.csv",NA,"Irrigation related proposals","Dataset represents Irrigation related proposals","Text","Irrigation","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
156,"MWS-068","Proposal","Water Resource Management","Cost estimate of domestic water supply and water source protection-related proposals",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_12.csv",NA,"Cost estimate of domestic water supply and water source protection-related proposals","Dataset represents Cost estimate of domestic water supply and water source protection-related proposals","Text","Cost estimation, Domestic water supply, Water source protection","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
157,"MWS-068","Proposal","Water Resource Management","Cost estimate of minor irrigation related proposals with locations",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_13.csv",NA,"Cost estimate of minor irrigation related proposals with locations","Dataset represents Cost estimate of minor irrigation related proposals with locations","Text","Cost estimation, Minor irrigation","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
158,"MWS-068","Proposal","Water Quality Improvement","Key activities proposed for water quality improvement in MWS-068",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_14.csv",NA,"Key activities proposed for water quality improvement in MWS-003","Dataset represents Key activities proposed for water quality improvement in MWS-003","Text","Key activities, Water quality improvement","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
159,"MWS-068","Proposal","Stream Reservation","Stream bank protection proposals",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_15.csv",NA,"Stream bank protection proposals","Dataset represents Stream bank protection proposals","Text","Stream reservation, Stream bank protection","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
160,"MWS-068","Proposal","Stream Reservation","Brief description of legal provisions",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_16.csv",NA,"Brief description of legal provisions","Dataset represents Brief description of legal provisions","Text","Stream reservation, Legal provisions","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
161,"MWS-068","Proposal","Stream Reservation","Specimen estimates for the proposed protection types of stream reservation by replanting selected tree species",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_17.csv",NA,"Specimen estimates for the proposed protection types of stream reservation by replanting selected tree species","Dataset represents Specimen estimates for the proposed protection types of stream reservation by replanting selected tree species","Text","Stream reservation, Replanting, Species estimates","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
162,"MWS-068","Proposal","Stream Reservation","Total Cost Estimate for Stream Reservation Proposals",NA,"IWMI-IWWRMP","Field","No","Text",NA,"","https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_068/Table_6_18.csv",NA,"Total Cost Estimate for Stream Reservation Proposals","Dataset represents Total Cost Estimate for Stream Reservation Proposals","Text","Stream reservation, Cost estimates","","",NA,NA,"","International Water Management Institute - Integrated Watershed and Water Resource Management Project",NA,NA,NA,NA,NA,NA,NA,NA,"SLD99 Sri Lanka Grid 1999","Sri Lanka Datum 1999",NA,NA,NA,"CSV",NA,NA,NA,NA,NA,NA,NA,NA
