ID,MWS,Group,Database,Layer,Name,Provider,Level,Geocode,Type,Discription,Download,geojson,Year,Title,Abstract,Data.Type,Keywords,Geographic.Extent,Scale,Temporal.Coverage,Publication.Date,Version,Data.Provider,Contact.Name,Email.Address,Phone.Number,Address,Data.Source,Accuracy,Limitations,Resolution,Coordinate.System,Datum,Vertical.Datum,Access.Constraints,Use.Constraints,Data.Format,File.Size,Download.Link,Process.Steps,Metadata.Creator,Metadata.Date,Metadata.Standard,Related.Publications,Supplementary.Info
147,MWS-006-1,Proposal,Soil and Water Conservation,Key activities proposed for soil and water conservation in MWS,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_1.csv,,Key activities proposed for soil and water conservation in MWS,Dataset represents Key activities proposed for soil and water conservation in MWS,Text,Key activities,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
148,MWS-006-1,Proposal,Soil and Water Conservation,Details of Reported landslides in MWS,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_2.csv,,Details of Reported landslides in MWS,Dataset represents NDVI scale values for the Upper Mahaweli Watershed,Text,Landslides, Sri Lanka,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
149,MWS-006-1,Proposal,Minor Tanks Restoration,Details of minor tanks available in MWS,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_3.csv,,Details of minor tanks available in MWS,Dataset represents Details of minor tanks available in MWS,Text,Minor tanks, Sri Lanka,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
150,MWS-006-1,Proposal,Minor Tanks Restoration,Salient details of tanks in MWS,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_4.csv,,Salient details of tanks in MWS,Dataset represents Salient details of tanks in MWS,Text,Minor tanks, Sri Lanka,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
151,MWS-006-1,Proposal,Minor Tanks Restoration,Provisional cost estimate of Hanthana Wewa restoration,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_5.csv,,Provisional cost estimate of Hanthana Wewa restoration,Dataset represents Provisional cost estimate of Hanthana Wewa restoration,Text,Cost estimations, Tanks, Hanthana weva,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,
152,MWS-006-1,Proposal,Minor Tanks Restoration,Provisional cost estimate of TSHDA tank rehabilitation,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_6.csv,,Provisional cost estimate of TSHDA tank rehabilitation,Dataset represents Provisional cost estimate of TSHDA tank rehabilitation,Text,Cost estimations, Tanks, TSHDA tank,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,
153,MWS-006-1,Proposal,Minor Tanks Restoration,Implementation schedule of Hanthana Wewa restoration,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_7.csv,,Implementation schedule of Hanthana Wewa restoration,Dataset represents Implementation schedule of Hanthana Wewa restoration,Text,Implementation, Time frame,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
154,MWS-006-1,Proposal,Minor Tanks Restoration,Implementation schedule of TSHDA Tank,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_8.csv,,Implementation schedule of TSHDA Tank,Dataset represents Implementation schedule of TSHDA Tank,Text,Implementation, Time frame,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
155,MWS-006-1,Proposal,Water Resource Management,Numbers of proposals related to water source protection,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_9.csv,,Numbers of proposals related to water source protection,Dataset represents Numbers of proposals related to water source protection,Text,Water source protection,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
156,MWS-006-1,Proposal,Water Resource Management,Domestic water supply proposals,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_10.csv,,Domestic water supply proposals,Dataset represents Domestic water supply proposals,Text,Domestic water supply,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
157,MWS-006-1,Proposal,Water Resource Management,Irrigation related proposals,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_11.csv,,Irrigation related proposals,Dataset represents Irrigation related proposals,Text,Irrigation,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
158,MWS-006-1,Proposal,Water Resource Management,Cost estimate of domestic water supply and water source protection-related proposals,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_12.csv,,Cost estimate of domestic water supply and water source protection-related proposals,Dataset represents Cost estimate of domestic water supply and water source protection-related proposals,Text,Cost estimation, Domestic water supply, Water source protection,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,
159,MWS-006-1,Proposal,Water Resource Management,Cost estimate of minor irrigation related proposals with locations,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_13.csv,,Cost estimate of minor irrigation related proposals with locations,Dataset represents Cost estimate of minor irrigation related proposals with locations,Text,Cost estimation, Minor irrigation,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
160,MWS-006-1,Proposal,Water Quality Improvement,Key activities proposed for water quality improvement in MWS-006-1,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_14.csv,,Key activities proposed for water quality improvement in MWS-003,Dataset represents Key activities proposed for water quality improvement in MWS-003,Text,Key activities, Water quality improvement,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
161,MWS-006-1,Proposal,Stream Reservation,Stream bank protection proposals,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_15.csv,,Stream bank protection proposals,Dataset represents Stream bank protection proposals,Text,Stream reservation, Stream bank protection,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
162,MWS-006-1,Proposal,Stream Reservation,Brief description of legal provisions,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_16.csv,,Brief description of legal provisions,Dataset represents Brief description of legal provisions,Text,Stream reservation, Legal provisions,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
163,MWS-006-1,Proposal,Stream Reservation,Specimen estimates for the proposed protection types of stream reservation by replanting selected tree species,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_17.csv,,Specimen estimates for the proposed protection types of stream reservation by replanting selected tree species,Dataset represents Specimen estimates for the proposed protection types of stream reservation by replanting selected tree species,Text,Stream reservation, Replanting, Species estimates,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,
164,MWS-006-1,Proposal,Stream Reservation,Total Cost Estimate for Stream Reservation Proposals,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_18.csv,,Total Cost Estimate for Stream Reservation Proposals,Dataset represents Total Cost Estimate for Stream Reservation Proposals,Text,Stream reservation, Cost estimates,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
165,MWS-006-1,Proposal,Product and Entrepreneurships Developments,Packaging and transport of agricultural produce,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_19.csv,,Packaging and transport of agricultural produce,Dataset represents Packaging and transport of agricultural produce,Text,Production, Packaging, Transportation, Agriculture,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,
166,MWS-006-1,Proposal,Product and Entrepreneurships Developments,Potential for tourism development and promotion in the area,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_20.csv,,Potential for tourism development and promotion in the area,Dataset represents Potential for tourism development and promotion in the area,Text,Tourism development,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
167,MWS-006-1,Proposal,Product and Entrepreneurships Developments,Cost estimates and Time frame,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_21.csv,,Cost estimates and Time frame,Dataset represents Cost estimates and Time frame,Text,Cost estimates, Time frame,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
168,MWS-006-1,Proposal,Forest Management,Key stakeholders of Forest lands,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_22.csv,,Key stakeholders of Forest lands,Dataset represents Key stakeholders of Forest lands,Text,Key stakeholders, Forest lands,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
169,MWS-006-1,Proposal,Forest Management,Forest lands in MWS-006-1,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_23.csv,,Forest lands in MWS-003,Dataset represents Forest lands in MWS-003,Text,Forest lands,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
170,MWS-006-1,Proposal,Forest Management,HEPA within MWS-006-1,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_24.csv,,HEPA within MWS-003,Dataset represents HEPA within MWS-003,Text,HEPA,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
171,MWS-006-1,Proposal,Forest Management,Vegetation cover vs population in MWS-006-1,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_25.csv,,Vegetation cover vs population in MWS-003,Dataset represents Vegetation cover vs population in MWS-003,Text,Vegetation cover, Population,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
172,MWS-006-1,Proposal,Forest Management,The details of cost to be incurred to establish boundary posts and fire belts,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_26.csv,,The details of cost to be incurred to establish boundary posts and fire belts,Dataset represents The details of cost to be incurred to establish boundary posts and fire belts,Text,Cost estimates, Firebelt, Boundary post establishment,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,
173,MWS-006-1,Proposal,Forest Management,Costing of the proposed activities for 18-acre block of land,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_27.csv,,Costing of the proposed activities for 18-acre block of land,Dataset represents Costing of the proposed activities for 18-acre block of land,Text,Cost estimates, Land,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
174,MWS-006-1,Proposal,Tea Land Management,Key stakeholders of Tea lands,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_28.csv,,Key stakeholders of Tea lands,Dataset represents Key stakeholders of Tea lands,Text,Key stakeholders, Tea Lands,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
175,MWS-006-1,Proposal,Tea Land Management,Details of Tea Landholdings,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_29.csv,,Details of Tea Landholdings,Dataset represents Details of Tea Landholdings,Text,Tea lands,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
176,MWS-006-1,Proposal,Tea Land Management,Details of land extents of Tea smallholdings (Source: TSHDA database),,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_30.csv,,Details of land extents of Tea smallholdings (Source: TSHDA database),Dataset represents Details of land extents of Tea smallholdings (Source: TSHDA database),Text,Small tea lands,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
177,MWS-006-1,Proposal,Tea Land Management,Proposed Five-year Plan-MWS-006-1,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_31.csv,,Proposed Five-year Plan-MWS-003,Dataset represents Proposed Five-year Plan-MWS-003,Text,Five-year plan,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
178,MWS-006-1,Proposal,Tea Land Management,Estimated cost to be incurred for planting one hectare of tea lands,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_32.csv,,Estimated cost to be incurred for planting one hectare of tea lands,Dataset represents Estimated cost to be incurred for planting one hectare of tea lands,Text,Cost estimates, Tea, Replantation,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,
179,MWS-006-1,Proposal,Tea Land Management,Total estimated cost of production for the five-year period,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_33.csv,,Total estimated cost of production for the five-year period,Dataset represents Total estimated cost of production for the five-year period,Text,Cost estimates, Production, Five-year,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,
180,MWS-006-1,Proposal,Livelihood Improvement,Potential value-added production,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_34.csv,,Potential value-added production,Dataset represents Potential value-added production,Text,Value-added production,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
181,MWS-006-1,Proposal,Livelihood Improvement,Insurance service providers,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_35.csv,,Insurance service providers,Dataset represents Insurance service providers,Text,Insurance service,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
182,MWS-006-1,Proposal,Livelihood Improvement,Cost estimation of livelihood development activities,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_36.csv,,Cost estimation of livelihood development activities,Dataset represents Cost estimation of livelihood development activities,Text,Cost estimates, Livelihood development,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
183,MWS-006-1,Proposal,Livelihood Improvement,Timeframe for the implementation,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_37.csv,,Timeframe for the implementation,Dataset represents Timeframe for the implementation,Text,Time frame,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
184,MWS-006-1,Proposal,Training and Capacity Development,Contents of the agriculture productivity improvement training,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_38.csv,,Contents of the agriculture productivity improvement training,Dataset represents Contents of the agriculture productivity improvement training,Text,Agriculture productivity,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,,
185,MWS-006-1,Proposal,Training and Capacity Development,Recommended training programs for Livelihood development and marketing,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_39.csv,,Recommended training programs for Livelihood development and marketing,Dataset represents Recommended training programs for Livelihood development and marketing,Text,Training, Livelihood development,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
186,MWS-006-1,Proposal,Training and Capacity Development,Expenditure Estimate for training programs,,IWMI-IWWRMP,Field,No,Text,,,https://raw.githubusercontent.com/MWS003-GIS/MWS003-GIS.github.io/main/IWWRMP/Data/Proposal/MWS_006_1/Table_6_40.csv,,Expenditure Estimate for training programs,Dataset represents Expenditure Estimate for training programs,Text,Training, Cost estimates,,,,,,International Water Management Institute - Integrated Watershed and Water Resource Management Project,,,,,,,,,SLD99 Sri Lanka Grid 1999,Sri Lanka Datum 1999,,,,CSV,,,,,,,
